ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
05018,431,33,1314.444,1320.0,185.821,293.196,233.043,26.934,2249.686,1021.248
05018,4311,25,732.851,627.0,122.681,180.499,150.116,18.96,1397.164,552.352
05018,43111,5,61.656,99.0,12.419,6.688,9.168,1.638,152.311,54.968
05018,43112,5,162.433,58.0,9.478,37.596,47.137,3.785,400.744,124.837
05018,431121,3,,,,,,,,
05018,43113,4,,,,,,,,
05018,43114,1,,,,,,,,
05018,43116,2,,,,,,,,
05018,43117,4,,,,,,,,
05018,4312,8,581.593,693.0,63.14,112.697,82.927,7.975,852.522,468.896
05018,43121,8,581.593,693.0,63.14,112.697,82.927,7.975,852.522,468.896
05018,431211,5,493.463,542.0,50.971,90.881,25.478,3.838,581.92,402.582
05018,433,11,55.288,82.0,4.249,14.788,7.201,0.584,76.779,40.5
05018,46,4110,8335.344,15887.0,1490.946,1560.119,4408.311,459.079,18889.677,6775.225
05018,461,1793,1208.115,4019.0,174.05,155.772,707.308,74.575,2242.414,1052.343
05018,4611,1457,1074.632,3565.0,151.648,147.758,677.819,72.161,1921.389,926.874
05018,46111,1116,317.169,2030.0,23.655,50.078,451.987,57.576,450.392,267.091
05018,46112,159,250.934,610.0,46.269,43.722,97.603,5.909,633.533,207.212
05018,461121,53,206.26,343.0,35.277,36.047,77.022,4.165,574.948,170.213
05018,461122,100,40.932,247.0,10.52,7.361,18.901,1.646,56.993,33.571
05018,46113,36,109.618,261.0,21.337,13.323,36.871,3.673,198.369,96.295
05018,46115,12,61.961,41.0,2.478,2.022,2.586,0.241,42.783,59.939
05018,4612,336,133.483,454.0,22.402,8.014,29.489,2.414,321.025,125.469
05018,46121,331,132.831,445.0,22.194,7.756,29.353,2.396,320.348,125.075
05018,461213,54,,,,,,,,
05018,462,177,3587.196,4213.0,657.364,628.137,2080.045,263.786,7794.821,2959.059
05018,4621,163,2806.508,2958.0,483.754,501.35,1777.083,243.281,6208.488,2305.158
05018,46211,163,2806.508,2958.0,483.754,501.35,1777.083,243.281,6208.488,2305.158
05018,464,182,320.831,913.0,87.874,71.445,115.576,10.207,788.631,249.386
05018,4641,182,320.831,913.0,87.874,71.445,115.576,10.207,788.631,249.386
05018,46411,137,250.057,814.0,80.245,64.19,94.643,7.741,700.785,185.867
05018,467,306,563.771,1098.0,78.755,91.468,409.286,33.021,872.254,472.303
05018,4671,306,563.771,1098.0,78.755,91.468,409.286,33.021,872.254,472.303
05018,48-49,74,1305.159,2586.0,397.75,483.409,3102.517,499.023,522.476,821.75
05018,485,20,172.401,585.0,77.767,39.687,476.207,109.636,41.909,132.714
05018,4852,1,,,,,,,,
05035,31-33,2209,183792.083,64475.0,12713.675,125155.461,25934.448,1639.465,131094.732,58636.622
05035,311,606,10473.714,7375.0,1067.594,6847.254,3448.811,309.171,7265.111,3626.46
05035,3114,4,,,,,,,,
05035,3115,55,6901.004,2859.0,589.081,4515.219,1851.749,167.445,4861.332,2385.785
05035,31151,12,6787.15,2702.0,579.054,4439.717,1829.048,164.824,4783.45,2347.433
05035,3116,9,951.039,1068.0,111.241,601.701,799.421,70.489,621.287,349.338
05035,31161,9,951.039,1068.0,111.241,601.701,799.421,70.489,621.287,349.338
05035,311612,3,,,,,,,,
05035,311613,4,18.82,28.0,3.972,12.653,7.825,0.124,12.758,6.167
05035,3118,493,1526.908,2385.0,183.377,939.608,356.055,34.07,962.334,587.3
05035,31181,245,,,,,,,,
05035,311811,1,,,,,,,,
05035,311812,169,669.696,1078.0,90.456,435.532,140.736,14.987,449.776,234.164
05035,31183,247,538.247,981.0,64.963,320.916,186.994,16.858,328.957,217.331
05035,3119,26,433.228,385.0,67.092,329.243,22.294,2.967,343.792,103.985
05035,31192,5,,,,,,,,
05035,312,44,8272.497,1334.0,355.282,4403.35,2210.235,150.449,4824.303,3869.147
05035,3121,44,8272.497,1334.0,355.282,4403.35,2210.235,150.449,4824.303,3869.147
05035,31211,37,4074.284,815.0,208.742,2173.209,808.624,83.042,2206.113,1901.075
05035,325,45,4839.964,1595.0,397.64,3378.29,674.162,64.504,3605.153,1461.674
05035,3254,9,,,,,,,,
05035,327,72,4505.966,1411.0,296.92,3520.623,1590.057,123.886,3556.435,985.343
05035,3273,23,3172.182,543.0,165.962,2615.923,1383.127,102.574,2640.809,556.259
05035,3274,3,,,,,,,,
05035,331,18,94617.668,5539.0,1747.262,71499.685,2171.153,133.186,74043.14,23117.983
05035,3312,4,,,,,,,,
05035,33122,4,,,,,,,,
05035,43,1210,23479.519,17014.0,2332.324,4713.888,7026.316,824.259,48164.733,18765.631
05035,431,163,8205.171,4823.0,665.876,1418.7,1362.526,168.842,15824.176,6786.471
05035,4311,138,5826.491,3592.0,549.499,882.26,1263.909,164.327,11664.727,4944.231
05035,43111,24,2049.029,739.0,92.787,211.571,347.189,19.847,2976.263,1837.458
05035,43112,13,234.49,97.0,11.418,139.007,346.103,81.017,427.006,95.483
05035,431121,9,,,,,,,,
05035,431122,2,,,,,,,,
05035,43113,38,526.341,331.0,34.796,51.246,74.839,9.054,1091.202,475.095
05035,43114,7,82.773,85.0,13.129,11.997,87.838,8.679,465.85,70.776
05035,43116,9,1161.663,818.0,118.732,90.742,72.889,6.747,2580.685,1070.921
05035,43117,4,408.216,532.0,83.325,80.417,20.03,3.354,615.438,327.799
05035,4312,25,2378.68,1231.0,116.377,536.44,98.617,4.515,4159.449,1842.24
05035,43121,23,,,,,,,,
05035,431211,13,1125.878,783.0,57.224,234.062,41.29,1.906,1807.296,891.816
05035,433,48,316.311,432.0,56.98,50.326,249.516,22.13,986.794,265.985
05035,4331,17,195.67,236.0,29.336,22.814,193.929,17.003,780.75,172.856
05035,46,10565,24375.729,46362.0,4576.359,5911.06,10246.139,1005.351,60999.577,18464.669
05035,461,4547,3978.6,12337.0,543.151,794.723,2710.014,279.279,6974.844,3183.877
05035,4611,4092,3771.656,11350.0,494.407,759.129,2655.235,274.224,6635.747,3012.527
05035,46111,2808,1259.585,6129.0,90.86,166.86,610.87,45.548,1818.879,1092.725
05035,46112,218,734.495,1204.0,123.68,240.835,699.151,93.5,1723.201,493.66
05035,461121,177,570.23,1014.0,105.102,154.085,312.196,13.858,1333.856,416.145
05035,461122,19,41.367,77.0,6.399,7.091,3.075,0.406,64.844,34.276
05035,46113,281,752.288,1268.0,99.022,127.295,218.908,17.381,1414.394,624.993
05035,46115,66,252.826,565.0,50.028,48.036,84.272,11.965,353.162,204.79
05035,4612,455,206.944,987.0,48.744,35.594,54.779,5.055,339.097,171.35
05035,46121,447,204.623,972.0,48.212,34.735,54.502,5.016,336.448,169.888
05035,461213,67,29.952,152.0,6.989,6.78,8.856,0.902,34.454,23.172
05035,462,420,,,,,,,,
05035,4621,397,5424.342,7902.0,1317.843,1451.402,2093.515,188.373,17291.624,3972.94
05035,46211,397,5424.342,7902.0,1317.843,1451.402,2093.515,188.373,17291.624,3972.94
05035,464,734,1194.176,3503.0,381.902,283.072,376.831,32.414,2926.541,911.104
05035,4641,734,1194.176,3503.0,381.902,283.072,376.831,32.414,2926.541,911.104
05035,46411,586,1065.727,3055.0,349.49,252.211,314.476,26.139,2778.863,813.516
05035,467,870,1952.769,3936.0,354.576,414.525,764.768,85.005,3302.102,1538.244
05035,4671,870,1952.769,3936.0,354.576,414.525,764.768,85.005,3302.102,1538.244
05035,48-49,182,8260.413,12102.0,1748.181,3728.907,11920.507,1886.513,4330.576,4531.506
05035,485,41,1294.079,2538.0,309.242,616.565,2018.153,421.304,628.35,677.514
05035,4852,12,151.168,275.0,39.599,134.312,92.509,19.637,136.163,16.856
06002,31-33,865,4775.563,6586.0,682.986,2626.182,974.426,95.868,2849.935,2149.381
06002,311,301,678.385,1153.0,71.292,512.755,238.882,15.597,531.42,165.63
06002,3114,6,5.507,22.0,1.388,3.456,5.529,0.48,3.514,2.051
06002,3115,45,31.969,136.0,4.563,19.263,20.24,1.839,19.733,12.706
06002,31151,13,9.178,32.0,1.147,5.428,3.378,0.393,5.461,3.75
06002,3116,1,,,,,,,,
06002,31161,1,,,,,,,,
06002,3118,225,254.088,810.0,47.149,157.915,80.173,8.31,162.002,96.173
06002,31181,99,,,,,,,,
06002,311812,96,,,,,,,,
06002,31183,112,153.788,390.0,24.948,98.198,41.057,4.023,101.351,55.59
06002,3119,13,35.465,62.0,4.069,21.468,6.338,0.883,22.119,13.997
06002,31192,1,,,,,,,,
06002,312,36,1998.324,1441.0,261.869,998.304,339.737,42.619,1189.978,1000.02
06002,3121,36,1998.324,1441.0,261.869,998.304,339.737,42.619,1189.978,1000.02
06002,31211,34,,,,,,,,
06002,325,11,33.452,81.0,6.885,20.46,12.663,1.345,21.294,12.992
06002,3254,1,,,,,,,,
06002,327,26,198.541,125.0,10.577,138.523,27.306,3.76,140.637,60.018
06002,3273,12,176.135,74.0,8.978,122.648,22.072,3.245,124.465,53.487
06002,3274,3,,,,,,,,
06002,331,2,,,,,,,,
06002,3312,1,,,,,,,,
06002,43,373,4592.585,4070.0,594.895,1149.745,1151.85,109.342,12046.545,3442.84
06002,431,74,3333.816,2237.0,374.005,797.586,622.049,59.707,8337.643,2536.23
06002,4311,58,1999.474,1599.0,293.746,377.135,549.522,52.754,5485.881,1622.339
06002,43111,18,810.079,452.0,57.867,134.611,243.287,8.479,3247.218,675.468
06002,43112,7,24.074,74.0,7.926,7.096,42.575,4.678,180.437,16.978
06002,431121,5,,,,,,,,
06002,431122,1,,,,,,,,
06002,43113,10,19.275,28.0,2.022,3.019,5.052,0.798,26.419,16.256
06002,43116,5,217.955,301.0,48.289,47.148,44.887,7.017,403.749,170.807
06002,43117,2,,,,,,,,
06002,4312,16,1334.342,638.0,80.259,420.451,72.527,6.953,2851.762,913.891
06002,43121,13,1181.957,560.0,70.587,311.309,59.912,5.834,2061.203,870.648
06002,431211,6,65.064,62.0,7.921,27.434,29.596,4.529,377.722,37.63
06002,433,13,16.346,44.0,4.681,6.302,4.885,0.66,33.603,10.044
06002,4331,2,,,,,,,,
06002,46,3459,7362.463,15630.0,1460.469,1908.716,2463.911,238.359,19703.309,5453.747
06002,461,1188,941.736,3291.0,150.466,174.224,385.236,39.762,1761.549,767.512
06002,4611,1124,895.912,3140.0,142.707,164.86,372.506,38.213,1694.514,731.052
06002,46111,654,391.53,1634.0,41.944,62.088,175.4,17.315,611.811,329.442
06002,46112,192,230.18,628.0,42.856,47.306,110.834,10.568,551.533,182.874
06002,461121,103,207.936,472.0,39.038,42.375,99.335,8.84,505.28,165.561
06002,461122,66,11.093,100.0,1.82,2.161,2.314,0.385,17.503,8.932
06002,46113,96,76.203,249.0,11.149,17.342,30.013,4.333,183.22,58.861
06002,46115,49,40.504,192.0,13.266,9.049,16.155,1.82,97.341,31.455
06002,4612,64,45.824,151.0,7.759,9.364,12.73,1.549,67.035,36.46
06002,46121,58,,,,,,,,
06002,461213,16,4.866,29.0,0.465,1.148,0.636,0.079,4.235,3.718
06002,462,151,,,,,,,,
06002,4621,138,1260.889,2022.0,259.862,376.646,311.706,31.691,3635.561,884.243
06002,46211,138,1260.889,2022.0,259.862,376.646,311.706,31.691,3635.561,884.243
06002,464,215,455.28,1121.0,119.232,98.999,148.123,13.821,864.141,356.281
06002,4641,215,455.28,1121.0,119.232,98.999,148.123,13.821,864.141,356.281
06002,46411,170,385.887,1004.0,109.459,86.791,101.63,8.182,788.019,299.096
06002,467,256,625.113,1246.0,121.514,133.062,320.735,33.574,1229.246,492.051
06002,4671,256,625.113,1246.0,121.514,133.062,320.735,33.574,1229.246,492.051
06002,48-49,55,1273.596,1090.0,182.603,597.619,792.474,100.631,618.668,675.977
06002,485,13,465.878,280.0,36.956,156.621,189.579,19.089,157.906,309.257
06002,4852,3,,,,,,,,
07089,31-33,1336,7155.371,6141.0,709.486,4044.487,2780.479,192.002,4329.574,3110.884
07089,311,487,3618.446,2765.0,295.346,2023.005,1055.157,66.147,2243.172,1595.441
07089,3114,10,67.463,272.0,22.449,42.03,19.807,1.255,42.249,25.433
07089,3115,25,22.459,70.0,2.192,14.149,8.04,0.607,14.167,8.31
07089,31151,6,8.543,15.0,0.288,5.454,1.559,0.185,5.454,3.089
07089,3116,8,1.744,52.0,7.139,3.491,3.611,0.633,3.52,-1.747
07089,31161,8,1.744,52.0,7.139,3.491,3.611,0.633,3.52,-1.747
07089,311612,3,,,,,,,,
07089,311613,1,,,,,,,,
07089,3118,382,381.931,1048.0,45.026,217.093,124.002,9.432,218.018,164.838
07089,31181,128,98.253,392.0,12.842,53.916,36.176,2.673,54.444,44.337
07089,311812,127,,,,,,,,
07089,31183,254,283.678,656.0,32.184,163.177,87.826,6.759,163.574,120.501
07089,3119,43,723.703,446.0,79.024,601.37,403.985,28.969,629.13,122.333
07089,31192,32,711.939,407.0,76.336,592.535,400.756,28.53,620.289,119.404
07089,312,126,105.504,435.0,20.315,53.648,74.446,6.819,53.685,51.856
07089,3121,126,105.504,435.0,20.315,53.648,74.446,6.819,53.685,51.856
07089,31211,124,,,,,,,,
07089,325,7,47.19,37.0,4.251,23.725,1.822,0.199,31.814,23.465
07089,327,29,45.841,96.0,7.169,35.342,19.261,3.03,36.561,10.499
07089,3273,17,42.662,73.0,6.973,33.532,14.454,2.732,34.751,9.13
07089,3274,2,,,,,,,,
07089,43,415,4638.254,4955.0,623.807,1353.852,3794.099,278.951,16557.631,3284.402
07089,431,99,2654.975,3019.0,419.605,779.214,624.418,61.277,6517.221,1875.761
07089,4311,88,1748.55,2332.0,343.765,379.161,510.375,46.833,4719.465,1369.389
07089,43111,22,643.724,564.0,74.725,43.473,62.545,7.195,2378.155,600.251
07089,43112,10,78.212,53.0,4.571,6.771,27.936,1.891,193.059,71.441
07089,431121,3,,,,,,,,
07089,431122,4,12.411,18.0,1.229,2.075,3.949,0.459,40.657,10.336
07089,43113,20,181.536,895.0,92.924,129.052,122.091,9.297,447.034,52.484
07089,43114,4,,,,,,,,
07089,43116,4,112.881,208.0,42.193,42.174,38.676,5.799,271.916,70.707
07089,43117,2,,,,,,,,
07089,4312,11,906.425,687.0,75.84,400.053,114.043,14.444,1797.756,506.372
07089,43121,11,906.425,687.0,75.84,400.053,114.043,14.444,1797.756,506.372
07089,431211,8,,,,,,,,
07089,433,24,53.087,140.0,15.923,20.064,192.178,19.229,305.067,33.023
07089,4331,9,21.858,50.0,7.547,10.041,188.211,18.589,179.061,11.817
07089,46,8011,8393.792,22608.0,1709.428,2251.295,3217.645,277.637,25869.027,6142.497
07089,461,4372,1000.291,7325.0,132.059,199.322,513.847,37.274,2298.203,800.969
07089,4611,4089,922.31,6773.0,74.36,129.761,470.918,33.837,1625.941,792.549
07089,46111,2955,332.808,4666.0,21.298,55.858,340.126,20.227,542.371,276.95
07089,46112,464,243.372,821.0,19.158,38.751,57.708,5.402,418.762,204.621
07089,461121,160,165.298,344.0,13.789,29.429,24.759,2.865,258.625,135.869
07089,461122,171,48.069,251.0,2.79,4.419,9.647,0.675,95.789,43.65
07089,46113,275,217.143,600.0,16.879,11.114,31.419,4.447,474.274,206.029
07089,46115,102,34.256,198.0,6.709,6.505,16.998,1.695,70.112,27.751
07089,4612,283,77.981,552.0,57.699,69.561,42.929,3.438,672.262,8.42
07089,46121,282,,,,,,,,
07089,461213,105,12.013,151.0,2.377,4.152,6.403,0.413,20.716,7.861
07089,462,124,3031.651,4001.0,629.923,846.135,1057.709,85.717,10974.364,2185.516
07089,4621,113,2026.524,2627.0,448.312,720.254,907.793,76.015,9218.234,1306.27
07089,46211,113,2026.524,2627.0,448.312,720.254,907.793,76.015,9218.234,1306.27
07089,464,336,587.932,1524.0,176.355,106.412,83.312,7.081,1160.726,481.52
07089,4641,336,587.932,1524.0,176.355,106.412,83.312,7.081,1160.726,481.52
07089,46411,251,500.105,1306.0,161.668,86.62,62.79,5.052,1080.194,413.485
07089,467,332,676.943,1571.0,141.56,167.082,358.116,29.781,1682.892,509.861
07089,4671,332,676.943,1571.0,141.56,167.082,358.116,29.781,1682.892,509.861
07089,48-49,119,1021.374,1634.0,222.814,507.05,989.688,96.115,530.804,514.324
07089,485,33,314.84,829.0,113.698,185.303,368.646,38.951,190.264,129.537
07089,4852,17,179.836,475.0,67.55,118.517,205.421,20.354,121.692,61.319
08019,31-33,2952,171326.553,124212.0,22618.644,89164.355,53862.55,4011.041,94311.397,82162.198
08019,311,840,15939.158,8100.0,1591.251,8542.536,3242.436,208.059,8931.842,7396.622
08019,3114,15,69.562,120.0,9.589,47.405,21.281,2.454,48.202,22.157
08019,3115,113,1335.748,1175.0,211.773,909.085,262.981,18.514,971.79,426.663
08019,31151,17,1169.939,768.0,184.471,803.448,165.752,9.828,864.54,366.491
08019,3116,30,8523.451,3214.0,885.66,4718.361,1362.641,53.861,4838.773,3805.09
08019,31161,30,8523.451,3214.0,885.66,4718.361,1362.641,53.861,4838.773,3805.09
08019,311612,4,,,,,,,,
08019,311613,22,5668.808,2212.0,639.436,2870.6,533.264,39.167,2900.822,2798.208
08019,3118,623,4137.445,2657.0,284.59,1729.138,882.16,81.237,1760.483,2408.307
08019,31181,368,3740.638,1831.0,240.286,1491.926,717.479,67.224,1518.582,2248.712
08019,311811,1,,,,,,,,
08019,311812,207,369.74,843.0,60.495,222.273,122.936,11.899,226.455,147.467
08019,31183,247,393.984,812.0,43.14,234.951,163.887,13.945,239.64,159.033
08019,3119,39,133.959,202.0,20.944,75.758,43.58,5.91,92.143,58.201
08019,31192,3,,,,,,,,
08019,312,31,4172.364,2012.0,619.603,2361.777,1302.054,95.543,2456.524,1810.587
08019,3121,31,4172.364,2012.0,619.603,2361.777,1302.054,95.543,2456.524,1810.587
08019,31211,27,,,,,,,,
08019,325,50,3605.041,1513.0,224.098,2217.203,1010.582,70.546,2422.854,1387.838
08019,3254,8,,,,,,,,
08019,327,274,12236.335,4840.0,416.155,7879.346,5284.426,393.361,9685.412,4356.989
08019,3273,57,3889.944,1195.0,351.716,2074.944,2633.973,280.413,2229.397,1815.0
08019,3274,8,,,,,,,,
08019,331,22,1123.47,1265.0,164.755,523.47,612.551,62.343,560.717,600.0
08019,3312,9,,,,,,,,
08019,33122,5,,,,,,,,
08019,43,1579,28007.165,21787.0,3545.788,7254.228,12782.031,1073.962,63031.879,20752.937
08019,431,275,8273.89,7244.0,1113.534,1834.027,1897.636,213.43,15861.939,6439.863
08019,4311,261,6460.414,6029.0,985.727,1482.347,1688.245,202.917,12502.724,4978.067
08019,43111,72,1104.437,1491.0,201.848,240.617,365.556,58.442,3651.52,863.82
08019,43112,38,771.152,678.0,85.009,208.428,238.597,20.481,2280.943,562.724
08019,431121,27,188.52,351.0,46.054,59.268,133.559,13.703,436.057,129.252
08019,431122,4,,,,,,,,
08019,43113,57,1409.727,749.0,173.033,216.978,450.624,45.178,1833.204,1192.749
08019,43114,8,41.416,49.0,6.808,10.692,12.074,2.545,146.068,30.724
08019,43116,20,1530.94,765.0,124.544,373.301,146.496,14.18,2359.792,1157.639
08019,43117,6,367.886,804.0,80.535,105.789,97.976,10.87,465.552,262.097
08019,4312,14,1813.476,1215.0,127.807,351.68,209.391,10.513,3359.215,1461.796
08019,43121,12,,,,,,,,
08019,431211,6,1253.772,993.0,97.011,222.818,31.231,4.343,1826.532,1030.954
08019,433,81,1009.282,882.0,136.166,272.489,139.938,13.519,3076.892,736.793
08019,4331,33,829.675,546.0,94.258,217.179,68.904,8.143,2532.456,612.496
08019,46,12367,33806.942,58374.0,6302.596,7518.363,12258.012,1098.707,81634.507,26288.579
08019,461,4599,3544.703,10938.0,416.991,719.14,2101.243,169.81,6242.106,2825.563
08019,4611,3679,3047.127,9377.0,339.886,626.526,1914.995,153.876,5182.941,2420.601
08019,46111,2663,1232.565,5574.0,71.777,209.282,924.768,65.089,1889.344,1023.283
08019,46112,238,916.327,1409.0,138.677,229.834,333.373,30.123,1820.611,686.493
08019,461121,177,858.953,1199.0,125.039,215.952,280.894,24.724,1704.618,643.001
08019,461122,30,38.092,119.0,10.046,7.37,30.606,3.528,80.384,30.722
08019,46113,88,143.103,364.0,19.157,14.314,58.297,7.289,296.932,128.789
08019,46115,100,124.983,288.0,14.083,25.365,87.198,11.509,300.679,99.618
08019,4612,920,497.576,1561.0,77.105,92.614,186.248,15.934,1059.165,404.962
08019,46121,895,491.761,1517.0,75.753,89.807,184.876,15.774,1051.756,401.954
08019,461213,44,9.909,70.0,2.029,2.792,7.494,0.549,14.238,7.117
08019,462,543,,,,,,,,
08019,4621,519,8601.232,13184.0,2243.814,1803.656,2042.257,267.793,26986.108,6797.576
08019,46211,519,8601.232,13184.0,2243.814,1803.656,2042.257,267.793,26986.108,6797.576
08019,464,772,1706.563,4296.0,488.028,420.472,405.149,33.366,3827.732,1286.091
08019,4641,772,1706.563,4296.0,488.028,420.472,405.149,33.366,3827.732,1286.091
08019,46411,577,1513.486,3778.0,450.26,375.735,326.337,25.191,3573.221,1137.751
08019,467,1101,3768.208,6146.0,711.353,695.181,1883.031,171.077,5951.169,3073.027
08019,4671,1101,3768.208,6146.0,711.353,695.181,1883.031,171.077,5951.169,3073.027
08019,48-49,226,12328.701,12488.0,2013.49,3880.884,13038.562,1601.46,4374.133,8447.817
08019,481,5,,,,,,,,
08019,485,30,692.676,1200.0,170.123,299.556,611.73,99.45,330.196,393.12
08019,4852,5,,,,,,,,
08036,31-33,144,868.66,2368.0,286.367,290.981,278.918,20.967,314.774,577.679
08036,311,62,74.986,198.0,8.144,47.369,25.096,1.986,47.663,27.617
08036,3115,11,14.593,26.0,0.651,10.957,2.276,0.202,11.011,3.636
08036,31151,6,12.526,13.0,0.531,9.18,1.815,0.153,9.234,3.346
08036,3116,3,,,,,,,,
08036,31161,3,,,,,,,,
08036,311613,2,,,,,,,,
08036,3118,45,47.127,147.0,5.789,27.756,19.221,1.384,27.996,19.371
08036,31181,31,26.459,93.0,3.076,15.185,9.373,0.662,15.425,11.274
08036,311812,22,18.184,64.0,2.308,10.869,8.498,0.593,11.109,7.315
08036,31183,14,20.668,54.0,2.713,12.571,9.848,0.722,12.571,8.097
08036,3119,1,,,,,,,,
08036,312,3,,,,,,,,
08036,3121,3,,,,,,,,
08036,31211,3,,,,,,,,
08036,325,3,216.828,94.0,24.174,88.455,32.775,5.358,92.105,128.373
08036,327,15,11.292,33.0,0.823,5.432,4.208,0.288,5.432,5.86
08036,3273,11,,,,,,,,
08036,43,69,298.007,318.0,27.396,18.221,135.076,8.297,455.219,279.786
08036,431,6,,,,,,,,
08036,4311,4,,,,,,,,
08036,43114,1,,,,,,,,
08036,4312,2,,,,,,,,
08036,43121,2,,,,,,,,
08036,431211,1,,,,,,,,
08036,433,1,,,,,,,,
08036,46,772,839.066,2404.0,195.921,172.403,408.143,30.553,2684.669,666.663
08036,461,367,153.781,796.0,26.791,29.73,122.559,8.853,275.918,124.051
08036,4611,314,131.158,717.0,23.784,24.642,112.914,8.023,224.769,106.516
08036,46111,196,42.024,360.0,3.082,4.404,35.987,2.168,70.517,37.62
08036,46112,42,41.358,95.0,3.047,12.003,24.957,1.422,91.42,29.355
08036,461121,30,35.854,75.0,2.605,11.282,19.019,1.072,83.151,24.572
08036,461122,6,2.639,11.0,0.442,0.547,2.608,0.175,6.643,2.092
08036,46113,12,6.906,34.0,1.253,1.055,7.124,0.739,8.458,5.851
08036,46115,2,,,,,,,,
08036,4612,53,22.623,79.0,3.007,5.088,9.645,0.83,51.149,17.535
08036,46121,53,22.623,79.0,3.007,5.088,9.645,0.83,51.149,17.535
08036,461213,6,3.468,13.0,0.451,1.085,1.565,0.218,4.323,2.383
08036,462,19,318.28,497.0,81.561,61.895,63.377,6.243,793.819,256.385
08036,4621,17,,,,,,,,
08036,46211,17,,,,,,,,
08036,464,19,29.943,103.0,14.435,3.984,7.108,0.514,54.919,25.959
08036,4641,19,29.943,103.0,14.435,3.984,7.108,0.514,54.919,25.959
08036,46411,16,29.494,98.0,14.435,3.741,6.619,0.439,54.075,25.753
08036,467,34,38.54,114.0,9.144,4.58,28.901,2.218,89.682,33.96
08036,4671,34,38.54,114.0,9.144,4.58,28.901,2.218,89.682,33.96
08036,48-49,6,14.384,22.0,1.522,6.635,13.077,2.126,6.655,7.749
08036,485,2,,,,,,,,
08036,4852,1,,,,,,,,
08037,31-33,2631,230889.474,364180.0,78299.758,68241.223,63113.59,3975.328,75661.04,162648.251
08037,311,651,5973.946,7453.0,1332.484,2447.277,1725.215,98.401,2593.912,3526.669
08037,3114,3,,,,,,,,
08037,3115,67,768.728,680.0,72.808,400.843,97.328,6.031,448.303,367.885
08037,31151,7,507.028,409.0,29.841,276.393,49.208,2.096,286.939,230.635
08037,3116,14,890.316,490.0,72.37,641.283,130.517,11.591,673.856,249.033
08037,31161,14,890.316,490.0,72.37,641.283,130.517,11.591,673.856,249.033
08037,311612,3,561.539,119.0,18.111,447.465,73.283,7.032,454.072,114.074
08037,311613,6,220.249,223.0,35.617,165.592,19.816,1.924,190.583,54.657
08037,3118,518,974.321,2008.0,151.483,567.355,235.374,20.592,570.54,406.966
08037,31181,262,505.954,1102.0,88.827,291.819,92.679,8.993,293.096,214.135
08037,311811,1,,,,,,,,
08037,311812,213,425.525,888.0,72.934,243.102,68.818,5.74,244.254,182.423
08037,31183,253,,,,,,,,
08037,3119,40,702.899,715.0,202.309,244.533,231.491,24.32,279.234,458.366
08037,31192,1,,,,,,,,
08037,312,40,5743.454,2284.0,759.825,3603.503,1266.692,77.338,3972.906,2139.951
08037,3121,40,5743.454,2284.0,759.825,3603.503,1266.692,77.338,3972.906,2139.951
08037,31211,39,,,,,,,,
08037,325,22,2394.914,2265.0,764.663,1252.284,1520.251,79.516,1705.941,1142.63
08037,3254,1,,,,,,,,
08037,327,154,5426.972,1765.0,393.521,2668.935,1844.738,128.094,2774.379,2758.037
08037,3273,55,4968.046,1076.0,319.706,2472.681,1656.989,115.528,2551.87,2495.365
08037,3274,5,,,,,,,,
08037,331,13,2393.437,2436.0,460.617,1436.475,455.191,25.835,1767.908,956.962
08037,3312,5,,,,,,,,
08037,33122,4,,,,,,,,
08037,43,1190,17413.525,16900.0,2556.511,3886.683,9274.93,655.371,46406.607,13526.842
08037,431,175,6989.701,5225.0,773.654,1914.667,1392.883,159.202,18448.976,5075.034
08037,4311,162,5002.794,3577.0,634.527,1459.912,1249.007,153.033,13205.383,3542.882
08037,43111,53,601.884,596.0,80.264,106.382,88.54,11.049,2388.378,495.502
08037,43112,21,682.668,447.0,76.658,265.86,362.8,62.063,1273.368,416.808
08037,431121,15,640.593,374.0,67.918,256.582,358.98,61.497,1193.076,384.011
08037,431122,2,,,,,,,,
08037,43113,33,1603.573,577.0,81.357,661.509,235.038,11.849,3632.19,942.064
08037,43114,4,,,,,,,,
08037,43116,12,467.646,494.0,68.145,82.619,43.641,7.007,1020.454,385.027
08037,43117,3,,,,,,,,
08037,4312,13,1986.907,1648.0,139.127,454.755,143.876,6.169,5243.593,1532.152
08037,43121,10,,,,,,,,
08037,431211,8,,,,,,,,
08037,433,48,199.229,408.0,49.215,38.442,53.058,4.942,459.951,160.787
08037,4331,12,44.875,140.0,18.642,14.25,12.278,1.32,214.978,30.625
08037,46,17273,38522.851,72209.0,7877.979,9979.919,11560.169,890.74,96570.48,28542.932
08037,461,7182,5139.955,16052.0,577.982,976.599,2034.859,154.187,8465.392,4163.356
08037,4611,6557,4827.163,14999.0,526.255,933.35,1939.801,145.674,7759.551,3893.813
08037,46111,5124,2110.312,10071.0,171.434,285.295,1072.639,80.345,2755.104,1825.017
08037,46112,226,1442.331,1272.0,144.26,332.75,198.064,19.498,3094.386,1109.581
08037,461121,183,1173.285,1011.0,111.119,288.392,152.54,13.929,2360.247,884.893
08037,461122,19,22.186,58.0,4.219,3.138,13.802,1.569,24.155,19.048
