2006.01	12	1	16.86166667	-99.88638889	65.95263857	79.49693786	82.37676593	66.95426365	80.19754313	82.91796856	69.89231716	60.54223498	55.78138309	70.05098333	74.10615608	75.90058318	74.94473369	77.48492262	81.82795247	65.42041404	75.63002129	55.27763952	71.0807033	62.41303799	68.7724181	92.24276726	59.62940592	61.01037623	72.18282264	36.11748698	95.55541658	55.25790957	48.82079042	74.6371601	57.51567874	103.0217165	70.72058547	102.3971833	94.82113243	73.30101515	67.46698126	51.8638231	63.2297639	55.58226315	73.07784342	80.53617452	41.88307125	59.5399911	87.96975224	79.19035325	50.32526326	80.13679198	84.59229788	81.33472204	93.16453377	66.47345525	76.92367157	89.23547524	102.4786789	71.48980747	83.06434903	71.36902436	85.48500712	78.02690859	110.5598235
2006.02	12	1	16.86166667	-99.88638889	65.97774825	78.15389313	82.37676593	68.37750001	80.05341821	83.77690572	69.58172243	57.55778894	56.39706028	70.23896044	74.10615608	75.59881328	75.25639942	78.34618229	83.87925606	64.12466887	75.80168921	55.27763952	66.83341916	61.21538398	69.32384765	97.6834192	63.80857712	58.25702049	72.03188947	33.66067625	95.25077278	69.77696838	52.53893617	71.15824929	53.72272478	94.93107248	59.52006342	97.002843	93.06122449	62.46343157	55.14789234	50.40478492	69.44392962	52.92099811	55.43333583	102.4231427	41.80733615	54.83231934	72.49351745	135.0821171	53.3707895	78.98203455	82.10602196	83.67855157	94.48601651	66.74373641	77.46777032	88.75114877	103.1795627	72.58380521	83.06434903	73.37558263	86.26066631	77.41736671	108.1227593
2006.03	12	1	16.86166667	-99.88638889	65.97774825	77.89150461	83.00547707	66.54762469	80.7350984	82.16101275	69.27112769	58.29002154	56.02147343	71.01054093	73.09817673	75.87731418	75.57350117	78.37889736	84.60052899	64.36471858	76.31240129	55.27763952	69.87828703	61.47076609	66.06959473	100.1498563	69.91824291	59.42695729	72.14702439	30.32377822	93.69092501	66.61594929	48.73913343	77.03180881	57.82145025	90.38537942	53.1769576	68.32534143	76.61488476	69.37793337	50.91542984	53.89605486	65.26488225	53.19394837	55.18432663	84.01833816	46.37603648	56.98842558	74.21123807	169.0247027	54.59218625	78.40388906	79.54973938	84.92760206	95.17424636	67.01401756	78.01127444	89.58631006	106.069158	74.07587769	83.06434903	76.01418126	87.11237052	77.41736671	101.441122
2006.04	12	1	16.86166667	-99.88638889	65.97774825	77.89150461	86.14383068	63.91763981	78.90593856	78.01201458	69.27112769	60.38573821	55.85586656	71.21327206	72.86093704	76.20162592	75.90932702	78.37889736	83.9984886	66.48984531	74.93304951	55.27763952	70.02460417	61.59111857	65.71016089	94.19275736	75.56323927	58.3218719	70.72767205	30.18032117	76.04302535	66.06960609	51.00901438	78.32989574	63.87618855	81.98589216	52.72136214	72.22730054	72.47368599	64.22362689	57.88495505	54.1007129	41.27153046	52.20235204	52.62992597	56.62430048	39.26630647	53.5680368	104.0042928	128.3067335	55.94156413	78.7489361	83.4541699	84.80857029	96.69425695	66.70345605	78.01127444	90.30005434	106.1180028	75.98527746	84.34073904	76.49670671	89.45375662	77.41736671	108.2850727
2006.05	12	1	16.86166667	-99.88638889	65.92752889	78.55426183	88.71664152	66.08146474	76.81551397	78.71875465	69.27112769	60.38573821	55.62449238	72.4640849	72.86093704	74.8265732	75.26364746	78.12784479	81.60963936	66.45910325	72.59750738	58.78319603	72.14906365	62.67546512	66.86511185	84.42732587	78.3769387	56.92517279	87.39417746	24.49963918	66.24439402	63.81635003	51.80081198	76.59659016	58.56420335	83.07433977	46.84185873	79.61832534	105.2919078	52.5659284	59.59652545	53.30398139	36.73615803	57.04045688	52.28370597	53.09075143	55.66724964	57.32452886	71.30308557	75.38161427	54.25975392	83.01141722	80.65736941	82.77876536	95.74030522	64.10134536	79.11612197	86.26042275	106.1660723	74.63250283	83.10809255	76.76005686	86.92105727	77.41736671	119.8305953
2006.06	12	1	16.86166667	-99.88638889	65.97774825	79.40532807	87.12405526	66.38591723	73.59907515	80.23793582	69.27112769	60.38573821	55.6205305	71.49906285	73.07445276	75.30213348	75.78792235	77.36686391	81.08148957	65.73699186	73.95196731	57.25835337	71.71828637	63.18564224	73.64747206	85.17908451	84.27115387	43.05045352	96.67850267	24.59897233	59.38767488	55.43955581	55.8465032	76.2266543	56.88506113	72.36077691	43.31199481	62.27757594	112.419535	50.71032194	56.78762555	56.4992146	37.93905406	64.20294221	50.84124729	57.79974147	59.49031059	67.3861107	61.81809159	59.14103794	53.49505334	86.97562434	84.9097538	83.03092477	96.14346945	65.71457343	79.11612197	78.48101266	107.538378	78.52718007	79.22781167	76.67227348	82.94750492	77.41736671	125.6297522
2006.07	12	1	16.86166667	-99.88638889	65.97774825	79.90861641	86.13416963	65.57263931	74.64812055	79.26926797	69.27112769	59.89949749	58.11533052	71.1252944	73.82088982	74.80039557	75.02627415	77.46785389	81.08148957	67.71625732	73.26357893	55.26647532	72.51199555	61.96333065	81.94942625	77.98721886	95.94306016	33.83415449	108.2239229	26.73191789	74.9781121	61.28360221	55.07351423	72.80640339	57.91104303	74.32478017	47.26102257	52.02922015	112.4777473	52.62626192	46.99865552	54.91707951	37.20368521	65.7385948	52.50953414	60.86359585	40.38710786	55.11574418	69.86389747	69.00989525	51.761201	89.55580944	87.17145392	81.6401325	95.27300123	65.99210505	79.11612197	81.95850355	108.0803225	78.52718007	85.3887418	77.08400587	82.02455854	77.41736671	132.9433085
2006.08	12	1	16.86166667	-99.88638889	65.97774825	79.90861641	87.37375614	65.89236709	74.94311666	77.83036998	69.27112769	60.72744676	57.68506963	70.37010727	73.70284861	76.71499833	76.18233653	77.28294265	78.27196776	67.93145174	74.25152784	55.47301289	73.12996068	66.00189041	87.16679814	75.80067869	114.0266436	32.77999269	121.2003057	24.86654147	83.05698001	50.8454977	56.2093722	66.49667909	51.74127915	79.28126476	59.48683457	67.56501329	107.8986022	71.55695554	54.07758416	51.7573405	42.48578586	64.45130235	58.46631272	64.20926704	41.28070395	46.6612257	70.20880634	61.11365056	52.12868211	88.43478994	77.41557613	82.42871798	87.69229203	64.8392814	79.11612197	83.22164309	107.2499612	73.64156285	89.5020145	77.52235645	79.29654355	77.41736671	133.9944057
2006.09	12	1	16.86166667	-99.88638889	68.74529193	79.90861641	87.37375614	67.44254644	77.7728714	80.90654912	69.27112769	59.82244556	56.91289792	71.2476981	73.70284861	76.96441297	78.10669115	75.50708352	76.96964608	69.81849102	72.93826821	55.36276649	75.21109722	68.10482995	93.06285255	75.98521252	98.14988324	33.42807152	101.0187989	27.07034612	93.01552701	49.64653889	59.93806913	59.56629515	46.67263952	82.94615483	68.48424432	110.4296261	88.85098318	99.89196091	65.59987346	55.45628927	55.97352672	67.03756755	71.80737307	65.45375716	31.95396555	54.72622051	78.65535167	65.27648123	57.50495197	87.36667766	73.79394477	82.51094387	89.73356546	64.8392814	80.35179107	82.63199909	107.501163	74.48301246	89.5020145	78.57519072	79.29654355	77.41736671	134.6578419
2006.1	12	1	16.86166667	-99.88638889	68.53163135	79.90861641	87.37375614	68.31060474	79.04761029	83.05404702	69.27112769	58.70830342	56.65814861	70.4553527	76.34836044	78.02969707	78.26252401	75.51561789	78.05701331	69.6032966	72.04645334	56.23869044	71.39213811	69.69406985	84.10826177	70.97369464	81.65388073	38.50084437	81.53874435	23.92820192	84.68204478	56.5879533	62.32997683	61.17660416	64.45131644	115.156558	74.7208577	128.9304278	81.45598538	133.6043665	97.77238816	59.87947076	56.62459719	59.47487813	71.95767591	68.97124826	28.44438545	69.67428402	73.69883748	68.51030407	55.85288011	87.74316232	77.80858379	82.25251964	89.69080562	64.38250222	81.37755102	83.77305079	108.0151962	74.66421291	89.50155405	77.52235645	79.29654355	77.41736671	135.1896939
