3101065101	10016	58.69	58.69	0	0	0	-1	3	1
2605091302	10060	14.67	14.67	0	5	0	-1	5	1
2605091302	10026	34.23	34.23	0	5	0	-1	5	1
2600369102	10053	53.8	53.8	0	5	0	-1	5	1
2600369102	10051	66.52	66.52	0	5	0	-1	5	1
2600369102	10045	78.26	78.26	0	5	0	-1	5	1
2802945205	10030	92.93	92.93	0	5	0	-1	5	1
2605091302	10028	166.3	166.3	0	5	0	-1	5	1
2760004210	10016	195.65	195.65	0	0	0	-1	5	1
2502521101	10016	29.34	29.34	0	0	0	-1	7	1
2760972405	10016	58.69	58.69	0	0	0	-1	7	1
2502521101	10035	95.86	95.86	0	5	0	-1	7	1
2502521101	10020	264.13	264.13	0	1	0	-1	7	1
2701607313	10020	107.6	107.6	0	5	0	-1	11	1
2606754202	10053	3.91	3.91	0	5	0	-1	0	1
2760541603	10053	4.89	4.89	0	4	0	-1	0	1
3160120208	10061	4.89	4.89	0	4	0	-1	0	1
2700817504	10045	5.86	5.86	0	4	0	-1	0	1
2702012902	10061	6.84	6.84	0	5	0	-1	0	1
3160253416	10061	6.84	6.84	0	6	0	-1	0	1
2501237405	10060	7.82	7.82	0	5	0	-1	0	1
2700466105	10060	7.82	7.82	0	5	0	-1	0	1
2702183201	10049	7.82	7.82	0	4	0	-1	0	1
2760004320	10060	7.82	7.82	0	5	0	-1	0	1
2760004511	10061	7.82	7.82	0	5	0	-1	0	1
2760722719	10060	7.82	7.82	0	5	0	-1	0	1
3160253201	10054	7.82	7.82	0	5	0	-1	0	1
3160425213	10044	7.82	7.82	0	5	0	-1	0	1
2501237405	10045	9.78	9.78	0	5	0	-1	0	1
2503675203	10053	9.78	9.78	0	5	0	-1	0	1
2602362103	10053	9.78	9.78	0	5	0	-1	0	1
2702064919	10029	9.78	9.78	0	5	0	-1	0	1
2702147205	10060	9.78	9.78	0	5	0	-1	0	1
2760191113	10050	9.78	9.78	0	5	0	-1	0	1
2760191717	10026	9.78	9.78	0	5	0	-1	0	1
2760418319	10054	9.78	9.78	0	5	0	-1	0	1
