1901062705	10016	29.34	29.34	0	0	0	-1	2	1
1910667305	10019	29.34	29.34	0	0	0	-1	2	1
1900333701	10016	34.23	34.23	0	0	0	-1	2	1
1910667305	10045	58.69	58.69	0	5	0	-1	2	1
1910939302	10057	58.69	58.69	0	5	0	-1	2	1
2001859213	10017	117.39	117.39	0	0	0	-1	2	1
1800793202	10028	1173.91	1173.91	0	5	0	-1	2	1
1860029202	10019	1535.86	1535.86	0	0	0	-1	2	1
1300587501	10061	9.78	9.78	0	1	0	-1	5	1
1300587501	10060	24.45	24.45	0	1	0	-1	5	1
1907847201	10016	34.23	34.23	0	0	0	-1	5	1
1907847201	10029	125.21	125.21	0	5	0	-1	5	1
1302028408	10061	9.78	9.78	0	5	0	-1	7	1
1302771516	10016	24.45	24.45	0	0	0	-1	7	1
1702536302	10016	85.1	85.1	0	0	0	-1	7	1
1801421815	10016	195.65	195.65	0	0	0	-1	7	1
2003268810	10016	440.21	440.21	0	0	0	-1	7	1
1702487719	10016	626.08	626.08	0	0	0	-1	7	1
2003268808	10016	58.69	58.69	0	0	0	-1	8	1
1860327217	10042	164.34	164.34	0	8	0	-1	8	1
1860327221	10002	586.95	586.95	0	0	0	-1	8	1
1302771413	10053	3.91	3.91	0	4	0	-1	0	1
2104727301	10045	4.89	4.89	0	4	0	-1	0	1
2105011816	10061	4.89	4.89	0	5	0	-1	0	1
1301359117	10061	5.86	5.86	0	5	0	-1	0	1
2100787603	10042	5.86	5.86	0	5	0	-1	0	1
2161045904	10061	5.86	5.86	0	4	0	-1	0	1
1302028202	10061	6.84	6.84	0	5	0	-1	0	1
1360145502	10050	6.84	6.84	0	4	0	-1	0	1
1404028305	10053	6.84	6.84	0	5	0	-1	0	1
2104019203	10061	7.82	7.82	0	4	0	-1	0	1
2107672813	10050	7.82	7.82	0	4	0	-1	0	1
1360862812	10061	8.8	8.8	0	4	0	-1	0	1
1412460111	10061	8.8	8.8	0	5	0	-1	0	1
1302028202	10060	9.78	9.78	0	5	0	-1	0	1
1360145502	10048	9.78	9.78	0	4	0	-1	0	1
1360145504	10053	9.78	9.78	0	4	0	-1	0	1
2060221204	10061	9.78	9.78	0	4	0	-1	0	1
2060392311	10061	9.78	9.78	0	4	0	-1	0	1
2062182405	10044	9.78	9.78	0	5	0	-1	0	1
2062329616	10045	9.78	9.78	0	4	0	-1	0	1
2105011816	10063	9.78	9.78	0	2	0	-1	0	1
1300605802	10060	11.73	11.73	0	1	0	-1	0	1
1360862910	10045	11.73	11.73	0	4	0	-1	0	1
1603305101	10059	11.73	11.73	0	4	0	-1	0	1
2107672811	10045	11.73	11.73	0	5	0	-1	0	1
1302493907	10050	12.71	12.71	0	5	0	-1	0	1
2107474209	10060	12.71	12.71	0	1	0	-1	0	1
1302493907	10048	14.67	14.67	0	5	0	-1	0	1
1860379210	10029	14.67	14.67	0	5	0	-1	0	1
2000133105	10030	14.67	14.67	0	5	0	-1	0	1
2103132704	10045	14.67	14.67	0	5	0	-1	0	1
2000933102	10050	15.65	15.65	0	4	0	-1	0	1
2107756115	10050	15.65	15.65	0	4	0	-1	0	1
2100081301	10061	16.63	16.63	0	5	0	-1	0	1
1361117310	10053	17.6	17.6	0	5	0	-1	0	1
1910820810	10060	17.6	17.6	0	5	0	-1	0	1
2103493504	10060	17.6	17.6	0	5	0	-1	0	1
2105307802	10061	17.6	17.6	0	5	0	-1	0	1
2107474207	10061	17.6	17.6	0	5	0	-1	0	1
2161045901	10061	17.6	17.6	0	5	0	-1	0	1
1360324318	10026	19.56	19.56	0	5	0	-1	0	1
1361117419	10025	19.56	19.56	0	5	0	-1	0	1
1402717601	10045	19.56	19.56	0	5	0	-1	0	1
1412460111	10060	19.56	19.56	0	5	0	-1	0	1
