100059803	10010001	1	3	4	720	626	2	1	35	4	4	3	1	2	2	2	0	2	2	2	20352.22	20352.22	15260.86	15260.86	15260.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5091.36	0	0	5091.36	4628.52	462.84	0	0	0	0	0	0	0	23250.01	23250.01	18158.65	4782.73	4782.73	1182.82	1221.41	0	462.84	257.13	0	0	1079.97	0	0	0	64.28	0	514.28	0	0	880.43	0	880.43	4794.18	3193.54	0	480	1120.64	528.36	528.36	0	0	0	0	0	0	6531.38	6531.38	0	0	0	0	0	0	0	0	0	0	641.57	641.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100059804	10010001	1	3	4	720	626	2	2	45	4	5	4	1	4	1	4	0	3	3	3	23147.6	23147.6	18782.59	18782.59	18782.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4365.01	0	0	1461.79	1461.79	0	2903.22	0	0	0	0	0	0	17379.52	16205.61	11840.6	4602.7	4602.7	2192.07	128.57	0	539.98	668.55	0	282.85	295.7	0	0	0	0	0	494.98	0	0	1565.2	0	1565.2	2770.93	0	0	1494	1276.93	391.92	391.92	0	0	0	0	0	0	1975.68	925.68	0	0	0	0	0	1050	0	0	0	0	534.17	534.17	0	0	0	1173.91	1173.91	0	0	0	0	0	0	0	0	0	1173.91	5739.3	1	1	1
100059805	10010001	1	3	4	720	626	2	2	75	4	2	1	1	2	0	1	1	1	2	1	40853.28	40853.28	34092.35	23527.15	20543.47	0	0	2983.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10565.2	0	0	8804.34	0	1760.86	0	6760.93	0	0	954.48	954.48	0	5806.45	0	0	0	0	0	0	24740.11	24740.11	17979.18	7714.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7714.2	0	714.11	655.42	58.69	2430.4	0	102.5	525	1802.9	644.49	644.49	0	0	684.78	0	0	684.78	3700.91	308.56	489.13	0	2903.22	0	2903.22	0	1161.29	0	1161.29	0	929	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100077501	10010001	1	2	3	300	606	1	2	49	7	1	0	1	1	0	1	0	1	1	1	30424.87	30375.69	20655.72	20655.72	20655.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9719.97	0	0	719.97	719.97	0	9000	49.18	0	0	0	0	49.18	26158.85	25357.22	15637.25	4191.34	4191.34	1324.25	257.14	0	668.56	0	0	128.57	141.42	154.28	0	0	0	989.99	527.13	0	0	1418.46	792.38	626.08	576.5	0	87.5	234	255	2859.65	414	2445.65	0	0	0	0	0	3342.85	1542.85	0	0	0	0	0	1800	1050	0	1050	0	1157.7	420	0	737.7	1040.75	801.63	752.45	0	14.75	14.75	0	0	0	737.7	0	0	0	5739.3	1	1	1
100077502	10010001	1	2	3	300	606	2	2	76	3	2	1	1	2	0	1	1	1	2	1	17065.56	17065.56	11065.56	0	0	0	0	0	5163.93	5163.93	0	0	5163.93	0	0	0	0	0	0	0	0	0	5901.63	5901.63	0	0	0	0	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	16594.29	16594.29	10594.29	4127.02	4127.02	1157.09	0	0	359.98	0	0	0	514.28	514.27	0	89.99	0	1298.56	192.85	0	0	165.31	97.82	67.49	2065	0	100	450	1515	255	255	0	0	303.23	97.82	0	205.41	1307.13	347.13	0	0	300	0	300	660	972	0	972	0	416	216	0	200	983.6	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100077503	10010001	1	2	3	300	606	3	1	39	6	5	3	2	4	1	4	0	3	3	3	56079.6	56079.6	53508.18	47999.99	12590.16	0	35409.83	0	0	0	0	0	0	0	0	0	0	0	5508.19	0	0	0	0	0	0	0	0	0	0	2571.42	0	0	2571.42	2571.42	0	0	0	0	0	0	0	0	42373.2	42373.2	39801.78	19638.95	13853.25	2237.09	3432.81	0	2699.94	507.84	192.85	257.14	1028.53	809.97	128.57	321.42	0	385.71	1851.38	5785.7	0	4460.84	3384.76	1076.08	6825	6300	0	450	75	3245.21	1278	0	1967.21	68.47	68.47	0	0	3021.36	2571.36	0	0	0	0	0	450	586.95	586.95	0	0	1955	1755	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100077504	10010001	1	2	3	300	606	3	2	55	3	15	9	6	8	7	8	0	3	6	3	31622.93	31622.93	31622.93	23803.27	23803.27	0	0	0	0	0	0	0	0	0	0	0	0	0	7819.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27760.91	27760.91	27760.91	8678.41	8678.41	2069.96	2159.98	0	257.14	334.28	0	617.14	1144.26	282.85	0	0	0	0	1812.8	0	0	0	0	0	5437.5	4500	0	0	937.5	1431	1431	0	0	655.42	655.42	0	0	7485.24	0	0	6885.24	600	0	600	0	2999.34	2429.34	570	0	1074	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100077505	10010001	1	2	3	300	606	2	2	75	3	2	1	1	2	0	1	1	1	2	1	19331.15	19331.15	15786.87	11803.27	11803.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3983.6	0	0	1770.49	0	2213.11	0	3544.28	0	0	544.28	544.28	0	3000	0	0	0	0	0	0	10542.88	10542.88	6998.6	3137.04	3137.04	1157.11	899.99	0	0	269.99	0	0	809.95	0	0	0	0	0	0	0	0	489.13	0	489.13	1846.75	0	43.75	375	1428	48	48	0	0	0	0	0	0	925.68	925.68	0	0	0	0	0	0	0	0	0	0	552	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5739.3	1	1	1
100143602	10010001	1	3	4	440	503	1	2	61	6	1	0	1	1	0	1	0	0	1	0	24466.5	24466.5	18295.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18295.08	18295.08	0	0	0	0	0	6171.42	0	0	1671.42	1671.42	0	4500	0	0	0	0	0	0	17895.98	15781.24	9609.82	1510.68	1510.68	353.55	385.71	0	0	0	0	0	257.14	0	0	0	0	514.28	0	0	0	0	0	0	1175	0	140	840	195	273	273	0	0	127.17	0	0	127.17	2129.56	1478.56	0	0	0	0	0	651	864.58	0	864.58	0	216	216	0	0	3313.83	2114.74	2114.74	0	1622.94	786.88	836.06	491.8	0	0	0	0	0	5739.3	1	1	1
100143603	10010001	1	3	4	440	503	3	2	84	3	6	2	4	5	1	4	1	4	4	3	50793.4	50498.32	32908.5	24344.25	24344.25	0	0	0	2529.83	2529.83	0	2529.83	0	0	0	0	0	0	0	0	0	0	6034.42	4721.31	0	0	0	1313.11	0	17589.82	2045.6	835.7	5708.52	2365.7	3342.82	9000	295.08	295.08	0	0	295.08	0	43325.82	42145.5	24555.68	14168.25	14168.25	5194.21	1452.83	0	2262.83	347.14	308.57	0	1394.93	443.54	154.28	462.84	0	1607.1	539.98	0	0	909.76	0	909.76	1481.5	0	261	448	772.5	822	822	0	0	294.41	226.93	0	67.48	3575.52	2648.52	0	0	0	0	0	927	2029.15	363.91	1665.24	0	1161	1161	0	0	114.09	1180.32	1180.32	0	0	0	0	0	0	1180.32	0	0	0	5739.3	1	1	1
100143604	10010001	1	3	4	440	503	2	1	88	4	3	2	1	3	0	1	2	0	1	0	17370.13	17370.13	9934.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9934.42	8262.29	0	1672.13	0	0	0	7435.71	0	0	1435.71	1050	385.71	6000	0	0	0	0	0	0	21015.2	19908.65	12472.94	8427.5	8427.5	2603.43	578.56	0	2494.22	308.57	0	128.57	1028.49	0	0	578.54	192.85	449.99	64.28	0	0	0	0	0	1560	0	45	0	1515	432	432	0	0	712.15	115.42	0	596.73	514.28	514.28	0	0	0	0	0	0	0	0	0	0	768	768	0	0	59.01	1106.55	1106.55	0	221.31	147.54	73.77	0	0	0	0	0	885.24	5739.3	1	1	1
