11	11	20.48277778	-100.9611111	11	2	4.5	32.34605263	41.71394737	16.10597222	80.29592105	62.98013158	28.13157895	70	107	45	120	11.83526316	92.80868421	240	32	78	97	85	38	105	28.12368421	9.716710526	54.33013158	12.44289474	7.330921053	8.721710526	10.30855263	45.90210526	29.36355263	17.2325	5.810263158	10.94986842	10.63552632	14.19381579	6.903026316	11.72582237	5.6	7.2	10.825	7.246052632	19.88118421	12	14.7	13.64013158	6.95	21	26	16.71144737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
17	7	18.91861111	-99.23416667	13	1.35	4.35	29.74605263	38.48144737	16.35597222	81.98342105	71.99013158	28.64407895	70	107	45	120	11.87776316	87.10868421	240	32	78	97	85	38	105	27.50868421	8.866710526	54.96263158	11.61789474	7.668421053	8.361710526	11.42105263	42.08960526	28.65855263	15.365	5.322763158	10.19236842	9.970526316	14.63131579	6.228026316	10.37582237	5.6	7.2	10.4	7.226052632	19.14868421	12	14.7	12.93263158	6.95	21	26	17.18894737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
25	6	24.79194444	-107.3980556	13	2.5	5	31.92868421	40.32828125	18.08615385	82.93789474	76.63618421	29.10078947	70	107	45	120	12.28039474	97.49039474	240	32	78	97	85	38	105	27.02710526	9.058684211	55.22907895	14.52078947	7.341973684	8.971052632	9.811710526	46.03223684	28.39210526	22.02092105	4.475789474	10.15986111	7.616973684	12.72968266	6.555263158	13.33021078	5.6	7.2	10.26617647	9.129861111	14.99802632	12	14.7	14.07578947	6.95	21	26	19.95315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
10	5	24.02277778	-104.6544444	10	1.9	4.25	36.51118421	40.82828125	15.68307692	77.38789474	65.88618421	25.30078947	70	107	45	120	11.94039474	85.24789474	240	32	78	97	85	38	105	28.67960526	9.758684211	53.89157895	14.72078947	6.791973684	8.096052632	7.544210526	45.91473684	31.54710526	19.03342105	4.870789474	8.954861111	8.404473684	12.84218266	5.380263158	12.42271078	5.6	7.2	11.4	7.792361111	13.35302632	12	14.7	11.36328947	6.95	21	26	14.44065789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
32	10	23.17555556	-102.8675	12	2	3.5	36.37868421	42.35328125	16.23307692	81.43789474	62.62618421	24.86328947	70	107	45	120	11.78039474	100.5103947	240	32	78	97	85	38	105	28.42460526	7.778684211	52.97907895	13.33328947	6.686973684	8.221052632	8.344210526	44.97723684	31.43460526	20.25842105	4.600789474	10.15986111	8.866973684	11.97968266	5.430263158	10.94771078	5.6	7.2	7.5	7.442361111	12.89052632	12	14.7	13.07578947	6.95	21	26	16.30565789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
14	39	20.67638889	-103.3422222	11	3	4	32.37105263	38.35644737	16.10597222	78.35842105	63.99013158	30.66907895	70	107	45	120	11.63526316	92.87868421	240	32	78	97	85	38	105	27.95868421	10.44671053	52.96263158	12.50539474	7.088421053	7.611710526	10.12605263	44.00960526	29.35855263	19.52	5.605263158	9.919868421	9.720526316	14.63381579	6.173026316	10.75863487	5.6	7.2	9.5	7.638552632	19.37368421	12	14.7	12.98263158	6.95	21	26	18.55144737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
26	30	29.09888889	-110.9541667	15	3.25	4.5	30.70368421	38.47828125	18.08615385	81.88789474	70.76118421	25.07578947	70	107	45	120	12.32539474	91.35539474	240	32	78	97	85	38	105	26.06210526	10.05868421	51.59157895	14.34078947	7.094473684	8.196052632	8.831710526	41.50723684	27.16710526	22.18342105	3.068289474	10.24736111	8.931973684	12.27968266	5.430263158	12.88896078	5.6	7.2	7.575	8.879861111	13.32802632	12	14.7	16.58828947	6.95	21	26	13.62315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
26	33	26.8275	-109.6422222	12.5	3	4	31.32868421	40.51578125	18.08615385	83.32789474	71.51118421	21.47078947	70	107	45	120	11.98039474	101.1178947	240	32	78	97	85	38	105	23.90710526	10.30868421	44.66657895	16.02828947	7.086973684	8.406052632	8.769210526	41.50723684	23.80460526	21.45842105	4.953289474	11.01736111	9.806973684	11.35468266	4.732763158	14.13021078	5.6	7.2	9.315	7.917361111	14.83552632	12	14.7	15.95078947	6.95	21	26	18.16315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
12	35	18.34472222	-99.54277778	12	2.5	3.25	28.27105263	38.60894737	15.73097222	82.35342105	71.11513158	33.41907895	70	107	45	120	12.03526316	95.45868421	240	32	78	97	85	38	105	27.67118421	10.04171053	57.72513158	11.49289474	8.418421053	8.236710526	10.05855263	45.96460526	29.11355263	17.2075	5.135263158	12.92986842	9.220526316	13.56881579	6.150526316	10.62582237	5.6	7.2	13.5	7.063552632	18.26118421	12	14.7	14.32013158	6.95	21	26	19.40644737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
16	43	19.95555556	-102.3027778	12	2.5	4	32.49605263	42.73144737	15.16847222	80.35842105	65.24013158	28.61907895	70	107	45	120	11.64026316	88.17618421	240	32	78	97	85	38	105	28.25618421	9.536710526	52.53763158	12.46789474	7.293421053	7.486710526	9.241052632	45.61460526	28.71355263	20.67	5.302763158	9.794868421	10.07052632	15.14381579	6.348026316	12.65082237	5.6	7.2	13.53	7.791052632	18.61118421	12	14.7	12.66513158	6.95	21	26	18.15644737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
8	36	27.13	-104.9233333	12	2	3.2	33.87868421	40.35328125	17.23307692	80.43789474	65.13618421	27.20078947	70	107	45	120	12.28039474	92.78789474	240	32	78	97	85	38	105	25.16460526	9.041184211	51.04157895	14.24078947	7.509473684	7.916052632	7.976710526	45.01973684	29.62460526	20.77842105	3.448289474	9.609861111	8.571973684	12.35468266	4.975263158	13.37112745	5.6	7.2	6.55	7.567361111	13.55052632	12	14.7	13.10078947	6.95	21	26	15.41565789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
3	3	24.14222222	-110.3108333	13	2.15	4	37.87868421	38.60328125	20.16807692	81.16289474	72.13618421	25.45078947	70	107	45	120	13.82539474	91.41289474	240	32	78	97	85	38	105	26.11210526	12.30868421	56.45407895	16.67328947	7.641973684	10.09605263	9.526710526	47.63973684	29.90960526	21.35342105	4.875789474	10.44236111	10.11697368	13.85468266	6.430263158	13.78771078	5.6	7.2	9.625	9.117361111	14.07552632	12	14.7	14.75328947	6.95	21	26	16.67815789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
11	20	21.11972222	-101.6805556	9	1.5	3	31.94605263	41.93144737	16.10597222	79.42092105	63.99013158	26.66907895	70	107	45	120	11.38526316	100.5111842	240	32	78	97	85	38	105	28.53368421	8.751710526	51.58763158	11.05039474	6.955921053	7.986710526	10.02855263	43.25960526	28.48355263	15.595	5.917763158	10.06736842	10.49552632	15.56131579	6.253026316	10.06332237	5.6	7.2	9.5	6.486052632	18.26118421	12	14.7	12.29013158	6.95	21	26	20.28144737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
28	22	25.87972222	-97.50416667	12.5	1.2	4.05	32.21618421	39.7065625	18.08615385	79.93789474	60.13618421	24.87578947	70	107	45	120	11.46289474	100.3278947	240	32	78	97	85	38	105	28.59710526	9.778684211	52.70407895	14.39578947	8.069473684	7.641052632	8.921710526	46.36723684	30.56210526	23.86842105	4.183289474	10.26736111	7.861973684	14.27968266	5.425263158	13.86271078	5.6	7.2	9.625	8.579861111	12.37302632	12	14.7	14.97078947	6.95	21	26	15.36565789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
31	50	20.96777778	-89.62166667	13	1.1	4.175	29.7103125	36.728125	17.9875	76.9159375	65.9028125	28.1065625	70	107	45	120	12.476875	89.0390625	240	32	78	97	85	38	105	29.6753125	9.0821875	60.6721875	12.675625	8.8009375	7.29875	11.1609375	49.1703125	32.185	21.299375	6.0821875	9.77375	10.603125	16.8559375	6.3984375	12.73821429	5.6	7.2	14.2	7.960625	17.9884375	12	14.7	16.50625	6.95	21	26	15.215625	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
2	2	32.66333333	-115.4677778	16	2.75	5	32.91618421	31.71828125	18.08615385	81.90789474	65.62118421	24.84578947	70	107	45	120	11.97789474	99.33539474	240	32	78	97	85	38	105	25.13210526	10.60368421	56.04157895	15.33078947	7.684473684	8.563552632	8.656710526	41.72723684	28.44710526	21.30842105	3.873289474	10.73486111	8.969473684	10.91718266	5.852763158	13.39420686	5.6	7.2	13.73	8.259722222	14.61052632	12	14.7	15.28328947	6.95	21	26	17.69315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
5	18	26.90083333	-101.4166667	14	1.2	3.9	33.87868421	39.35328125	17.51807692	70.66289474	66.61118421	24.67578947	70	107	45	120	11.48789474	99.46289474	240	32	78	97	85	38	105	27.26210526	8.933684211	54.31657895	15.10078947	7.084473684	7.433552632	8.119210526	47.14723684	29.87210526	23.80842105	4.795789474	9.397361111	8.491973684	13.09968266	5.380263158	12.22271078	5.6	7.2	10.45	8.542361111	12.29802632	12	14.7	14.77578947	6.95	21	26	15.57315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
19	39	25.66472222	-100.3108333	13	1.625	4	31.12868421	42.05328125	17.79307692	71.18289474	57.13618421	24.19078947	70	107	45	120	12.28039474	91.49539474	240	32	78	97	85	38	105	28.78460526	9.006184211	52.60157895	15.45828947	7.556973684	8.096052632	8.994210526	45.15723684	31.17210526	21.81092105	4.515789474	10.41236111	7.491973684	12.35468266	5.620263158	12.43521078	5.6	7.2	9	8.227361111	12.42802632	12	14.7	14.99328947	6.95	21	26	16.64065789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
16	53	19.70222222	-101.1855556	11	2.25	4	30.87105263	42.13894737	16.85597222	75.73342105	64.99013158	26.66907895	70	107	45	120	11.22276316	93.72368421	240	32	78	97	85	38	105	28.14618421	9.221710526	51.96263158	10.55539474	7.325921053	7.311710526	9.803552632	43.12710526	29.23855263	16.5525	5.465263158	10.01986842	8.470526316	14.06881579	6.568026316	10.75863487	5.6	7.2	10.5	6.588552632	19.41118421	12	14.7	12.66513158	6.95	21	26	17.85894737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
20	67	17.06777778	-96.72	10.375	1.1	3.315	29.8428125	41.015625	16.975	83.4409375	70.6528125	27.5315625	70	107	45	120	12.334375	93.2115625	240	32	78	97	85	38	105	29.0528125	9.3171875	56.0046875	11.338125	8.3759375	7.92375	10.7859375	47.3453125	31.495	19.096875	5.8346875	9.97875	9.098125	15.4059375	6.4909375	11.61321429	5.6	7.2	10	8.098125	16.6634375	12	14.7	14.99625	6.95	21	26	17.030625	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
21	114	19.04527778	-98.1975	10	1.2	4	31.19605263	38.48144737	16.17097222	81.17342105	68.96513158	28.56907895	70	107	45	120	12.35026316	91.33618421	240	32	78	97	85	38	105	29.07118421	9.401710526	53.52513158	10.65539474	7.603421053	7.179210526	10.58855263	44.42710526	29.71355263	17.0725	5.572763158	10.28736842	8.595526316	14.56881579	6.753026316	10.25082237	5.6	7.2	10.25	7.148552632	37.32368421	12	14.7	11.38263158	6.95	21	26	18.81894737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
22	14	20.58805556	-100.3880556	12	2	4	31.84105263	34.98144737	15.07597222	79.98342105	69.93013158	29.66907895	70	107	45	120	11.81526316	94.40868421	240	32	78	97	85	38	105	29.08118421	8.241710526	54.58763158	12.55539474	7.768421053	8.836710526	10.58855263	41.54210526	31.02605263	17.42	6.465263158	9.809868421	10.66052632	14.16381579	5.193026316	11.53332237	5.6	7.2	12.5	7.363552632	19.16868421	12	14.7	13.15263158	6.95	21	26	16.97644737	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
30	141	18.44138889	-95.21416667	10.605	1.5	3.5	30.2228125	36.178125	16.975	77.0659375	55.9678125	28.5190625	70	107	45	120	12.974375	95.4390625	240	32	78	97	85	38	105	30.4878125	8.6521875	56.0271875	12.093125	8.2109375	8.36125	10.5584375	50.0578125	33.6575	19.996875	5.6296875	9.59125	9.400625	15.4059375	6.2609375	13.86321429	5.6	7.2	13	8.723125	17.2884375	12	14.7	15.97125	6.95	21	26	17.633125	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
24	28	22.14972222	-100.975	10	2	3.75	31.51618421	40.80328125	16.64307692	85.28789474	64.61118421	27.64078947	70	107	45	120	11.45539474	89.85289474	240	32	78	97	85	38	105	27.78460526	10.12368421	50.90407895	13.01578947	7.216973684	7.286052632	8.089210526	45.21723684	27.53460526	21.47092105	4.320789474	9.947361111	8.429473684	11.97968266	5.215263158	13.06771078	5.6	7.2	10.115	7.149861111	12.86552632	12	14.7	12.92828947	6.95	21	26	14.10315789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
28	38	22.25527778	-97.86861111	11	2	4.5	33.91618421	43.55328125	18.91807692	83.05789474	69.82368421	26.57578947	70	107	45	120	11.89289474	94.71789474	240	32	78	97	85	38	105	26.36210526	9.091184211	53.41657895	13.94828947	8.031973684	8.208552632	8.406710526	43.86973684	30.93460526	18.33342105	4.620789474	9.859861111	8.366973684	11.90468266	5.555263158	14.94771078	5.6	7.2	11.985	8.054861111	13.37802632	12	14.7	15.85828947	6.95	21	26	15.76565789	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
7	89	14.90805556	-92.26055556	11	1.015	3.25	28.6978125	41.053125	16.975	70.9409375	56.6528125	27.8315625	70	107	45	120	12.594375	94.4565625	240	32	78	97	85	38	105	30.0753125	6.8171875	56.4071875	13.820625	9.2584375	8.98625	11.8859375	49.5203125	33.995	21.794375	6.1746875	9.78375	10.098125	14.5309375	6.5384375	13.14071429	5.6	7.2	13.4	8.030625	17.5259375	12	14.7	17.55875	6.95	21	26	16.508125	15.35	10.83	6	189.9	300	54.25	149.05	193.35	164.07	37.52	144.5	110.4	138	109	309.5	2279
